0,3.63885091766610191,3.66066203404671509,3.59782992474589625
0.00117560015358922723,3.63826176167726789,3.66013923695440235,3.5972985945366216
0.00235120030717845445,3.63777267097003199,3.65971412964454812,3.59686584318984881
0.0035268004607676819,3.63735160112473954,3.65935499577424084,3.5964997972594972
0.00708703906140612135,3.6363411658022442,3.65858971027707103,3.59571846834050968
0.0106472776620445617,3.63549284087988989,3.65789938040279861,3.59501358510876878
0.0142075162626830002,3.63474556428042295,3.65731030731863793,3.59441186255682243
0.0217839718252285548,3.63332946933613155,3.65628768518099712,3.59336722347019411
0.0293604273877741094,3.63209751559952077,3.65544520134138251,3.59250674341541165
0.0369368829503196675,3.63098087619347298,3.654666408891595,3.59171150456828725
0.0445133385128652151,3.62994452935855172,3.65395516265475084,3.5909853918901149
0.0621369028997449738,3.62773309883601192,3.6525193575227588,3.58952007285701624
0.0797604672866247394,3.62574024623719993,3.65129013313874662,3.58826612430037972
0.0973840316735044981,3.62389368283719548,3.65014655722866799,3.58709996400771036
0.115007596060384257,3.62215439950590445,3.64907662451322468,3.58600925477404964
0.147590434948745686,3.61915934770209757,3.64729450607524353,3.58419330621043697
0.180173273837107129,3.61636838263850002,3.64564872191696709,3.58251706427543981
0.212756112725468571,3.6137347862444531,3.64415117541052602,3.58099246218343348
0.245338951613830042,3.61123278083851851,3.64274542677793312,3.57956184705796021
0.277921790502191512,3.60884248606557101,3.64143476781087383,3.57822846745421552
0.33188888048548576,3.6050902773451079,3.63940746182119979,3.57616684062148016
0.385855970468780063,3.60155271292732726,3.63752422237348094,3.57425257201297164
0.43982306045207431,3.59819869908210421,3.63572699739630822,3.57242641977280373
0.493790150435368613,3.59500810512964009,3.63404511925161122,3.57071810580116322
0.547757240418662916,3.59196559976565544,3.63245955256708086,3.56910815709840312
0.644857230094301292,3.58682760758195274,3.62976146096086039,3.56636965408846818
0.741957219769939669,3.58207247396985906,3.62725897036716027,3.56383088050002561
0.839057209445578045,3.57765750715752473,3.62490950962236269,3.56144833876359312
0.936157199121216421,3.57354975191816315,3.62267755379992495,3.5591857749429594
1.03325718879685469,3.56972084146024882,3.62054247516534478,3.55702212038974919
1.26291283305861923,3.56164292957629547,3.61586398518303032,3.55228339104646462
1.49256847732038378,3.55470068275799767,3.61160300508324328,3.54797022976160203
1.72222412158214855,3.5486616058403686,3.60769368904191801,3.54401522297482741
1.95187976584391309,3.54335287937296117,3.60406442239486369,3.54034533616372382
2.18153541010567809,3.53863807259197261,3.6006665930977344,3.5369110133687709
2.4816153771536853,3.53318814533130032,3.59651291827321629,3.53271472729785163
2.78169534420169295,3.52833580447667794,3.59267308209606995,3.52883760224556697
3.08177531124970017,3.5238935219263352,3.58908944570608623,3.52522105554450382
3.38185527829770782,3.51970868899393707,3.58573074161051153,3.52183330562578334
3.68193524534571504,3.51567323885929728,3.58256362099069481,3.51864054911721214
4.15467157100827844,3.50951075577463145,3.57787633123602156,3.5139188990762249
4.62740789667084229,3.50345617692564826,3.57341329786165707,3.50942793029173083
5.10014422233340614,3.49745872451746509,3.56894067605184784,3.50493305305786462
5.57288054799596821,3.49146509993885568,3.56408006259044896,3.50005535800863754
